"id","hour","temp","atemp","hum","windspeed","casual"
"20",0.478260869565217,0.52,0.5,0.94,0.1343,72
"20",0.521739130434783,0.52,0.5,1,0.0896,75
"20",0.565217391304348,0.52,0.5,1,0.0896,68
"20",0.608695652173913,0.54,0.5152,0.94,0.1343,57
"20",0.652173913043478,0.54,0.5152,0.94,0.1642,73
"20",0.695652173913043,0.54,0.5152,0.94,0.194,107
"20",0.739130434782609,0.56,0.5303,0.88,0.194,78
"20",0.782608695652174,0.56,0.5303,0.88,0.2239,88
"20",0.826086956521739,0.54,0.5152,0.94,0.1343,69
"20",0.869565217391304,0.54,0.5152,0.94,0.1343,42
"20",0.91304347826087,0.54,0.5152,0.94,0.2239,15
"20",0.956521739130435,0.54,0.5152,0.94,0.1642,7
"20",1,0.52,0.5,1,0.194,11
"21",0,0.52,0.5,0.77,0.1045,20
"21",0.0434782608695652,0.52,0.5,0.72,0,8
"21",0.0869565217391304,0.52,0.5,0.72,0.1045,5
"21",0.130434782608696,0.48,0.4697,0.82,0.1045,7
"21",0.173913043478261,0.46,0.4545,0.88,0.1343,1
"21",0.217391304347826,0.46,0.4545,0.88,0.1045,1
"21",0.260869565217391,0.5,0.4848,0.82,0.1343,6
"21",0.304347826086957,0.54,0.5152,0.73,0.1343,10
"21",0.347826086956522,0.56,0.5303,0.68,0.2836,29
"21",0.391304347826087,0.6,0.6061,0.64,0.2239,60
"21",0.434782608695652,0.62,0.6061,0.61,0.1045,122
"21",0.478260869565217,0.64,0.6212,0.53,0.1343,173
"21",0.521739130434783,0.66,0.6212,0.5,0,222
"21",0.565217391304348,0.7,0.6364,0.45,0,191
"21",0.608695652173913,0.72,0.6515,0.42,0,187
"21",0.652173913043478,0.72,0.6515,0.45,0.2537,232
"21",0.695652173913043,0.72,0.6515,0.39,0.2537,204
"21",0.739130434782609,0.72,0.6515,0.42,0.1642,191
"21",0.782608695652174,0.7,0.6364,0.45,0.1642,191
"21",0.826086956521739,0.68,0.6364,0.47,0.1642,117
"21",0.869565217391304,0.62,0.6061,0.61,0,84
"21",0.91304347826087,0.62,0.6061,0.61,0.1045,77
"21",0.956521739130435,0.6,0.5909,0.69,0.1343,78
"21",1,0.58,0.5455,0.78,0.0896,42
"22",0,0.58,0.5455,0.88,0.1343,15
"22",0.0434782608695652,0.58,0.5455,0.88,0.194,8
"22",0.0869565217391304,0.56,0.5303,0.94,0.194,13
"22",0.130434782608696,0.56,0.5303,0.88,0.2239,2
"22",0.173913043478261,0.56,0.5303,0.88,0.2537,0
"22",0.217391304347826,0.56,0.5303,0.88,0.2239,4
"22",0.260869565217391,0.58,0.5455,0.83,0.2537,3
"22",0.304347826086957,0.6,0.5606,0.83,0.2537,17
"22",0.347826086956522,0.62,0.5909,0.78,0.194,27
"22",0.391304347826087,0.64,0.6061,0.73,0.2537,61
"22",0.434782608695652,0.7,0.6515,0.65,0.2239,110
"22",0.478260869565217,0.7,0.6515,0.65,0.2239,171
"22",0.521739130434783,0.72,0.6667,0.58,0.2537,145
"22",0.565217391304348,0.72,0.6818,0.62,0.2239,168
"22",0.608695652173913,0.74,0.6818,0.58,0.2239,172
"22",0.652173913043478,0.74,0.6818,0.55,0.2239,187
"22",0.695652173913043,0.76,0.697,0.55,0.2836,201
"22",0.739130434782609,0.74,0.6818,0.55,0.2985,180
"22",0.782608695652174,0.72,0.6818,0.62,0.2537,173
"22",0.826086956521739,0.7,0.6515,0.65,0.194,99
"22",0.869565217391304,0.7,0.6515,0.65,0.2239,68
"22",0.91304347826087,0.66,0.6212,0.74,0.2985,87
"22",0.956521739130435,0.66,0.6061,0.78,0.2239,46
"22",1,0.64,0.5758,0.83,0.194,44
"23",0,0.56,0.5303,0.52,0,24
"23",0.0434782608695652,0.54,0.5152,0.64,0.1045,14
"23",0.0869565217391304,0.54,0.5152,0.56,0.194,18
"23",0.130434782608696,0.52,0.5,0.59,0.1045,8
"23",0.173913043478261,0.52,0.5,0.59,0.0896,4
"23",0.217391304347826,0.5,0.4848,0.64,0,3
"23",0.260869565217391,0.54,0.5152,0.6,0,11
"23",0.304347826086957,0.56,0.5303,0.56,0,27
"23",0.347826086956522,0.6,0.6212,0.46,0.0896,29
"23",0.391304347826087,0.62,0.6212,0.43,0.1343,55
"23",0.434782608695652,0.64,0.6212,0.38,0.1045,115
"23",0.478260869565217,0.66,0.6212,0.36,0.1343,120
"23",0.521739130434783,0.7,0.6364,0.32,0.1642,150
"23",0.565217391304348,0.74,0.6515,0.28,0.1343,188
"23",0.608695652173913,0.74,0.6515,0.33,0.2239,193
"23",0.652173913043478,0.74,0.6515,0.27,0.4179,180
"23",0.695652173913043,0.72,0.6515,0.3,0.1343,168
"23",0.739130434782609,0.72,0.6515,0.34,0.2537,142
"23",0.782608695652174,0.74,0.6515,0.3,0.1642,127
"23",0.826086956521739,0.7,0.6364,0.39,0.0896,79
"23",0.869565217391304,0.7,0.6515,0.48,0.0896,90
"23",0.91304347826087,0.66,0.6212,0.47,0.1045,46
"23",0.956521739130435,0.64,0.6212,0.57,0.2239,49
"23",1,0.64,0.6212,0.57,0,29
"24",0,0.7,0.6667,0.79,0.1343,28
"24",0.0434782608695652,0.7,0.6667,0.79,0.0896,10
"24",0.0869565217391304,0.7,0.6667,0.79,0.1045,10
"24",0.130434782608696,0.68,0.6364,0.83,0.0896,10
"24",0.173913043478261,0.68,0.6364,0.79,0.0896,4
"24",0.217391304347826,0.68,0.6364,0.74,0.1343,4
"24",0.260869565217391,0.7,0.6515,0.61,0.1343,9
"24",0.304347826086957,0.72,0.6667,0.58,0.194,18
"24",0.347826086956522,0.74,0.6818,0.58,0.194,32
"24",0.391304347826087,0.74,0.6818,0.62,0.1343,59
"24",0.434782608695652,0.74,0.6818,0.58,0.1642,91
"24",0.478260869565217,0.76,0.7121,0.62,0.1343,110
"24",0.521739130434783,0.8,0.7576,0.55,0.2239,112
"24",0.565217391304348,0.8,0.7576,0.55,0.194,150
"24",0.608695652173913,0.82,0.7727,0.49,0.1045,148
"24",0.652173913043478,0.82,0.7727,0.49,0.1045,142
"24",0.695652173913043,0.8,0.7273,0.46,0.194,169
"24",0.739130434782609,0.74,0.6818,0.58,0.1642,147
"24",0.782608695652174,0.72,0.6818,0.62,0.1343,131
"24",0.826086956521739,0.7,0.6515,0.65,0.194,97
"24",0.869565217391304,0.68,0.6364,0.74,0.2537,95
"24",0.91304347826087,0.66,0.6212,0.74,0.2239,76
"24",0.956521739130435,0.66,0.6061,0.78,0.2239,53
"24",1,0.66,0.6212,0.74,0.1045,24
"25",0,0.62,0.5606,0.88,0.1343,21
"25",0.0434782608695652,0.62,0.5758,0.83,0.1045,15
"25",0.0869565217391304,0.6,0.5455,0.88,0,16
"25",0.130434782608696,0.6,0.5455,0.88,0.0896,4
"25",0.173913043478261,0.6,0.5455,0.88,0.0896,1
"25",0.217391304347826,0.62,0.5758,0.83,0,1
"25",0.260869565217391,0.62,0.5758,0.83,0.1045,9
"25",0.304347826086957,0.64,0.5909,0.78,0.1343,12
"25",0.347826086956522,0.66,0.6061,0.78,0.0896,28
"25",0.391304347826087,0.7,0.6515,0.61,0.2239,62
"25",0.434782608695652,0.72,0.6818,0.62,0.194,68
"25",0.478260869565217,0.72,0.6818,0.62,0.1343,134
"25",0.521739130434783,0.74,0.697,0.66,0.0896,162
"25",0.565217391304348,0.76,0.697,0.55,0,135
"25",0.608695652173913,0.8,0.7273,0.46,0.2836,138
"25",0.652173913043478,0.82,0.7576,0.46,0.1343,153
"25",0.695652173913043,0.76,0.697,0.52,0.2239,193
"25",0.739130434782609,0.76,0.6818,0.48,0.1642,210
"25",0.782608695652174,0.74,0.6818,0.55,0.194,118
"25",0.826086956521739,0.74,0.6667,0.51,0.1045,99
"25",0.869565217391304,0.72,0.6667,0.58,0.1343,61
"25",0.91304347826087,0.72,0.6818,0.66,0.1045,58
"25",0.956521739130435,0.72,0.6818,0.62,0.1343,56
"25",1,0.72,0.6818,0.62,0,53
"26",0,0.68,0.6364,0.47,0.1642,19
"26",0.0434782608695652,0.66,0.6212,0.5,0.1642,20
"26",0.0869565217391304,0.66,0.6212,0.5,0.194,8
"26",0.130434782608696,0.64,0.6212,0.57,0.194,18
"26",0.173913043478261,0.64,0.6212,0.57,0.194,7
"26",0.217391304347826,0.62,0.6061,0.61,0.1343,6
"26",0.260869565217391,0.64,0.6212,0.57,0.2239,12
"26",0.304347826086957,0.64,0.6212,0.57,0.2836,7
"26",0.347826086956522,0.7,0.6515,0.48,0.2537,27
"26",0.391304347826087,0.72,0.6515,0.45,0.2537,47
"26",0.434782608695652,0.72,0.6515,0.45,0.194,99
"26",0.478260869565217,0.74,0.6667,0.42,0,122
"26",0.521739130434783,0.74,0.6515,0.4,0.2836,140
"26",0.565217391304348,0.74,0.6515,0.4,0.2836,140
"26",0.608695652173913,0.74,0.6667,0.45,0.2985,151
"26",0.652173913043478,0.74,0.6667,0.45,0,157
"26",0.695652173913043,0.76,0.6818,0.43,0.2985,175
"26",0.739130434782609,0.74,0.6667,0.42,0.2239,152
"26",0.782608695652174,0.72,0.6515,0.45,0.2537,108
"26",0.826086956521739,0.72,0.6667,0.48,0.2836,121
"26",0.869565217391304,0.7,0.6515,0.48,0.194,74
"26",0.91304347826087,0.68,0.6364,0.51,0.1642,62
"26",0.956521739130435,0.68,0.6364,0.47,0.194,61
"26",1,0.66,0.6212,0.5,0.2985,49
"27",0,0.68,0.6364,0.47,0.0896,31
"27",0.0434782608695652,0.66,0.6212,0.54,0,20
"27",0.0869565217391304,0.64,0.6212,0.53,0,9
"27",0.130434782608696,0.64,0.6212,0.53,0,5
"27",0.173913043478261,0.62,0.6061,0.61,0,3
"27",0.217391304347826,0.58,0.5455,0.73,0.1045,1
"27",0.260869565217391,0.62,0.6061,0.69,0.1045,11
"27",0.304347826086957,0.64,0.6061,0.65,0,10
"27",0.347826086956522,0.68,0.6364,0.57,0,38
"27",0.391304347826087,0.74,0.6667,0.51,0.0896,55
"27",0.434782608695652,0.8,0.7121,0.36,0,103
"27",0.478260869565217,0.8,0.7121,0.36,0.0896,144
"27",0.521739130434783,0.82,0.7121,0.3,0.1343,142
"27",0.565217391304348,0.82,0.7121,0.3,0.1045,178
"27",0.608695652173913,0.84,0.7121,0.2,0,177
"27",0.652173913043478,0.86,0.7273,0.19,0.1642,168
"27",0.695652173913043,0.88,0.7424,0.22,0.2239,206
"27",0.739130434782609,0.84,0.7273,0.3,0.2239,179
"27",0.782608695652174,0.82,0.7121,0.3,0.2836,193
"27",0.826086956521739,0.8,0.697,0.33,0.2239,156
"27",0.869565217391304,0.76,0.6818,0.45,0.2836,136
"27",0.91304347826087,0.74,0.6667,0.48,0.194,95
"27",0.956521739130435,0.72,0.6667,0.51,0.1642,78
"27",1,0.72,0.6667,0.54,0.2836,66
"28",0,0.66,0.6061,0.83,0.1343,31
"28",0.0434782608695652,0.64,0.5758,0.89,0.1045,5
"28",0.0869565217391304,0.64,0.5758,0.89,0.1642,12
"28",0.130434782608696,0.64,0.5758,0.89,0.1343,7
"28",0.173913043478261,0.64,0.5758,0.83,0.2239,2
"28",0.217391304347826,0.62,0.5606,0.88,0.1642,4
"28",0.260869565217391,0.64,0.5758,0.83,0.194,11
"28",0.304347826086957,0.66,0.6061,0.78,0.194,21
"28",0.347826086956522,0.7,0.6515,0.7,0.2537,68
"28",0.391304347826087,0.74,0.6818,0.58,0.2836,77
"28",0.434782608695652,0.76,0.697,0.52,0.1642,87
"28",0.478260869565217,0.78,0.697,0.46,0.2985,101
"28",0.521739130434783,0.8,0.7273,0.46,0.2537,145
"28",0.565217391304348,0.82,0.7424,0.41,0.2239,167
"28",0.608695652173913,0.84,0.7424,0.36,0.1343,158
"28",0.652173913043478,0.84,0.7273,0.34,0.0896,182
"28",0.695652173913043,0.82,0.7273,0.38,0,171
"28",0.739130434782609,0.84,0.7273,0.32,0,160
"28",0.782608695652174,0.82,0.7273,0.36,0.1045,132
"28",0.826086956521739,0.76,0.697,0.55,0.1642,128
"28",0.869565217391304,0.76,0.7121,0.58,0.2239,129
"28",0.91304347826087,0.74,0.6818,0.58,0.1642,83
"28",0.956521739130435,0.72,0.6818,0.62,0.1642,60
"28",1,0.72,0.6667,0.58,0.194,47
"29",0,0.62,0.6061,0.65,0.194,42
"29",0.0434782608695652,0.6,0.5909,0.69,0.1045,24
"29",0.0869565217391304,0.6,0.5909,0.73,0.1343,10
"29",0.130434782608696,0.6,0.5758,0.78,0.1343,6
"29",0.173913043478261,0.6,0.5909,0.73,0.0896,9
"29",0.217391304347826,0.58,0.5455,0.78,0.0896,4
"29",0.260869565217391,0.6,0.5758,0.78,0.1642,16
"29",0.304347826086957,0.62,0.5909,0.73,0.1343,14
"29",0.347826086956522,0.66,0.6212,0.65,0.1642,37
"29",0.391304347826087,0.7,0.6515,0.54,0.2239,72
"29",0.434782608695652,0.72,0.6667,0.54,0.194,114
"29",0.478260869565217,0.74,0.6667,0.48,0.2239,171
"29",0.521739130434783,0.76,0.6818,0.43,0.2836,187
"29",0.565217391304348,0.76,0.6818,0.45,0.2985,221
"29",0.608695652173913,0.74,0.6667,0.45,0.2985,201
"29",0.652173913043478,0.76,0.6818,0.45,0.3284,205
"29",0.695652173913043,0.76,0.6818,0.45,0.2836,183
"29",0.739130434782609,0.76,0.6818,0.45,0.2239,234
"29",0.782608695652174,0.76,0.6818,0.45,0.2836,185
"29",0.826086956521739,0.74,0.6818,0.48,0.194,164
"29",0.869565217391304,0.72,0.6667,0.51,0.2239,108
"29",0.91304347826087,0.7,0.6515,0.58,0.2239,85
"29",0.956521739130435,0.7,0.6515,0.65,0.2836,65
"29",1,0.68,0.6364,0.61,0.2239,61
"30",0,0.82,0.7879,0.56,0,16
"30",0.0434782608695652,0.82,0.7727,0.52,0.1045,13
"30",0.0869565217391304,0.82,0.7727,0.52,0,13
"30",0.130434782608696,0.78,0.7576,0.66,0.0896,6
"30",0.173913043478261,0.76,0.7273,0.66,0.1045,5
"30",0.217391304347826,0.76,0.7121,0.62,0.1343,1
"30",0.260869565217391,0.8,0.7424,0.52,0.1343,6
"30",0.304347826086957,0.8,0.7424,0.52,0.1045,7
"30",0.347826086956522,0.84,0.7879,0.49,0.2537,24
"30",0.391304347826087,0.84,0.7879,0.49,0.1642,30
"30",0.434782608695652,0.86,0.7879,0.41,0.2239,61
"30",0.478260869565217,0.9,0.8182,0.37,0.194,62
"30",0.521739130434783,0.92,0.8636,0.37,0.1045,71
"30",0.565217391304348,0.94,0.8788,0.38,0.1642,78
"30",0.608695652173913,0.92,0.8939,0.42,0,84
"30",0.652173913043478,0.94,0.8788,0.38,0,78
"30",0.695652173913043,0.94,0.8788,0.38,0.1343,70
"30",0.739130434782609,0.94,0.8788,0.38,0.1343,70
"30",0.782608695652174,0.92,0.8788,0.4,0.2239,62
"30",0.826086956521739,0.82,0.803,0.59,0.1343,80
"30",0.869565217391304,0.82,0.803,0.59,0.2239,47
"30",0.91304347826087,0.82,0.803,0.59,0.2239,39
"30",0.956521739130435,0.8,0.7727,0.59,0.194,37
"30",1,0.8,0.7727,0.59,0.1045,27
"31",0,0.76,0.697,0.55,0.194,60
"31",0.0434782608695652,0.76,0.697,0.55,0.0896,15
"31",0.0869565217391304,0.76,0.697,0.55,0.1045,11
"31",0.130434782608696,0.74,0.6818,0.62,0.1642,18
"31",0.173913043478261,0.72,0.6818,0.66,0.1642,4
"31",0.217391304347826,0.72,0.6818,0.7,0.2836,4
"31",0.260869565217391,0.72,0.6818,0.7,0.2985,6
"31",0.304347826086957,0.76,0.7273,0.66,0.194,3
"31",0.347826086956522,0.78,0.7424,0.59,0.2239,27
"31",0.391304347826087,0.82,0.7576,0.46,0.2985,49
"31",0.434782608695652,0.82,0.7424,0.41,0.2985,79
"31",0.478260869565217,0.84,0.7424,0.36,0.194,111
"31",0.521739130434783,0.84,0.7273,0.32,0.1642,111
"31",0.565217391304348,0.88,0.7576,0.29,0,125
"31",0.608695652173913,0.9,0.7879,0.29,0,112
"31",0.652173913043478,0.9,0.803,0.31,0.1343,113
"31",0.695652173913043,0.9,0.7879,0.27,0.2239,126
"31",0.739130434782609,0.9,0.7879,0.29,0.1045,93
"31",0.782608695652174,0.88,0.7576,0.28,0.194,92
"31",0.826086956521739,0.74,0.6515,0.33,0.2239,101
"31",0.869565217391304,0.82,0.7424,0.43,0.1343,74
"31",0.91304347826087,0.8,0.7424,0.49,0.1642,82
"31",0.956521739130435,0.78,0.7121,0.52,0.1045,80
"31",1,0.76,0.697,0.55,0.0896,63
"32",0,0.66,0.6061,0.78,0.194,29
"32",0.0434782608695652,0.66,0.6061,0.78,0.1642,17
"32",0.0869565217391304,0.66,0.6061,0.78,0.2239,14
"32",0.130434782608696,0.66,0.6061,0.78,0.1642,14
"32",0.173913043478261,0.66,0.6061,0.83,0.1642,5
"32",0.217391304347826,0.64,0.5758,0.89,0.0896,2
"32",0.260869565217391,0.64,0.5758,0.89,0.1045,5
"32",0.304347826086957,0.68,0.6364,0.83,0.1642,14
"32",0.347826086956522,0.68,0.6364,0.83,0.1642,27
"32",0.391304347826087,0.74,0.697,0.7,0.2239,60
"32",0.434782608695652,0.74,0.697,0.7,0.2836,91
"32",0.478260869565217,0.78,0.7424,0.62,0.2239,138
"32",0.521739130434783,0.8,0.7576,0.55,0.2239,130
"32",0.565217391304348,0.8,0.7727,0.59,0.3284,176
"32",0.608695652173913,0.82,0.7727,0.52,0.2537,176
"32",0.652173913043478,0.84,0.803,0.53,0.2537,130
"32",0.695652173913043,0.74,0.7121,0.79,0.1642,155
"32",0.739130434782609,0.74,0.7121,0.79,0.1642,61
"32",0.782608695652174,0.72,0.697,0.79,0.4478,81
"32",0.826086956521739,0.72,0.7121,0.84,0.2537,57
"32",0.869565217391304,0.72,0.697,0.79,0.2836,58
"32",0.91304347826087,0.7,0.6667,0.84,0.3284,28
"32",0.956521739130435,0.7,0.6667,0.84,0.3284,24
"32",1,0.7,0.6667,0.84,0.2836,29
"33",0,0.68,0.6364,0.51,0.1045,15
"33",0.0434782608695652,0.68,0.6364,0.57,0.0896,13
"33",0.0869565217391304,0.68,0.6364,0.57,0,16
"33",0.130434782608696,0.66,0.6212,0.65,0.1343,9
"33",0.173913043478261,0.64,0.6061,0.73,0.1343,5
"33",0.217391304347826,0.64,0.6061,0.73,0.1045,3
"33",0.260869565217391,0.64,0.6061,0.73,0.0896,3
"33",0.304347826086957,0.66,0.6212,0.74,0.194,10
"33",0.347826086956522,0.7,0.6515,0.65,0.1642,28
"33",0.391304347826087,0.7,0.6667,0.74,0.1642,70
"33",0.434782608695652,0.72,0.697,0.74,0.2239,97
"33",0.478260869565217,0.74,0.697,0.7,0.194,122
"33",0.521739130434783,0.66,0.5909,0.89,0.1642,175
"33",0.565217391304348,0.74,0.7121,0.74,0.3284,61
"33",0.608695652173913,0.74,0.697,0.7,0.2537,113
"33",0.652173913043478,0.68,0.6364,0.79,0.3582,150
"33",0.695652173913043,0.7,0.6667,0.74,0.2836,148
"33",0.739130434782609,0.72,0.697,0.74,0.2537,97
"33",0.782608695652174,0.7,0.6667,0.74,0.2239,123
"33",0.826086956521739,0.68,0.6364,0.79,0.2836,67
"33",0.869565217391304,0.68,0.6364,0.83,0.2239,78
"33",0.91304347826087,0.68,0.6364,0.83,0.3881,40
"33",0.956521739130435,0.68,0.6364,0.83,0.3881,36
"33",1,0.66,0.6061,0.83,0.3284,25
"34",0,0.6,0.5455,0.88,0,21
"34",0.0434782608695652,0.62,0.5758,0.83,0,12
"34",0.0869565217391304,0.62,0.5909,0.78,0,10
"34",0.130434782608696,0.62,0.5909,0.78,0,9
"34",0.173913043478261,0.6,0.5455,0.88,0,1
"34",0.217391304347826,0.6,0.5606,0.83,0,0
"34",0.260869565217391,0.6,0.5606,0.83,0.1343,6
"34",0.304347826086957,0.62,0.5758,0.83,0,8
"34",0.347826086956522,0.66,0.6212,0.69,0,27
"34",0.391304347826087,0.7,0.6515,0.65,0,51
"34",0.434782608695652,0.72,0.6818,0.62,0.1045,114
"34",0.478260869565217,0.72,0.6667,0.58,0,115
"34",0.521739130434783,0.74,0.6818,0.58,0.1343,156
"34",0.565217391304348,0.76,0.697,0.55,0.1343,158
"34",0.608695652173913,0.8,0.7424,0.49,0.194,147
"34",0.652173913043478,0.8,0.7273,0.43,0.194,175
"34",0.695652173913043,0.8,0.7273,0.46,0.194,151
"34",0.739130434782609,0.8,0.7424,0.49,0.194,180
"34",0.782608695652174,0.76,0.7121,0.58,0.2537,169
"34",0.826086956521739,0.74,0.6818,0.62,0.194,109
"34",0.869565217391304,0.74,0.6818,0.62,0.2239,78
"34",0.91304347826087,0.72,0.6818,0.7,0.2239,81
"34",0.956521739130435,0.7,0.6667,0.74,0.194,77
"34",1,0.7,0.6667,0.74,0.1343,59
"35",0,0.7,0.6667,0.84,0.1045,33
"35",0.0434782608695652,0.7,0.6667,0.84,0.1642,13
"35",0.0869565217391304,0.7,0.6667,0.84,0.194,18
"35",0.130434782608696,0.7,0.6667,0.84,0.2239,8
"35",0.173913043478261,0.7,0.6667,0.84,0.2239,1
"35",0.217391304347826,0.7,0.6667,0.84,0.2985,1
"35",0.260869565217391,0.7,0.6667,0.84,0.2985,3
"35",0.304347826086957,0.7,0.6667,0.84,0.3582,2
"35",0.347826086956522,0.7,0.6667,0.84,0.2537,14
"35",0.391304347826087,0.7,0.6667,0.84,0.4179,28
"35",0.434782608695652,0.7,0.6667,0.79,0.4627,51
"35",0.478260869565217,0.66,0.5909,0.89,0.4179,15
"35",0.521739130434783,0.66,0.6061,0.83,0.4925,11
"35",0.565217391304348,0.66,0.6061,0.83,0.3881,10
"35",0.608695652173913,0.64,0.5758,0.89,0.5522,4
"35",0.652173913043478,0.64,0.5758,0.89,0.5522,2
"35",0.695652173913043,0.64,0.5758,0.89,0.5224,10
"35",0.739130434782609,0.64,0.5758,0.89,0.8358,2
"36",0,0.64,0.6061,0.73,0.1045,22
"36",0.0434782608695652,0.64,0.6061,0.69,0.2537,17
"36",0.0869565217391304,0.64,0.6061,0.69,0.2239,15
"36",0.130434782608696,0.62,0.5909,0.73,0.1642,17
"36",0.173913043478261,0.62,0.5909,0.73,0.1642,3
"36",0.217391304347826,0.62,0.6061,0.69,0.194,3
"36",0.260869565217391,0.62,0.5909,0.73,0.1642,4
"36",0.304347826086957,0.62,0.5909,0.73,0.194,5
"36",0.347826086956522,0.64,0.6061,0.69,0.1642,24
"36",0.391304347826087,0.66,0.6212,0.69,0.2537,83
"36",0.434782608695652,0.66,0.6212,0.65,0.2537,90
"36",0.478260869565217,0.66,0.6212,0.69,0.2836,66
"36",0.521739130434783,0.7,0.6515,0.61,0.2239,97
"36",0.565217391304348,0.7,0.6515,0.65,0.2239,153
"36",0.608695652173913,0.72,0.6818,0.66,0.1642,204
"36",0.652173913043478,0.72,0.6818,0.7,0.1642,187
"36",0.695652173913043,0.72,0.6818,0.7,0.194,186
"36",0.739130434782609,0.72,0.6818,0.7,0.2239,170
"36",0.782608695652174,0.72,0.6818,0.7,0.1642,160
"36",0.826086956521739,0.7,0.6667,0.74,0.1343,147
"36",0.869565217391304,0.7,0.6667,0.79,0.1642,99
"36",0.91304347826087,0.68,0.6364,0.83,0.1343,71
"36",0.956521739130435,0.68,0.6364,0.83,0.1045,66
"36",1,0.66,0.6212,0.85,0.1343,46
"37",0,0.62,0.5455,0.94,0,32
"37",0.0434782608695652,0.62,0.5455,0.94,0,16
"37",0.0869565217391304,0.6,0.5,0.97,0.1045,18
"37",0.130434782608696,0.58,0.5455,1,0.1343,8
"37",0.173913043478261,0.58,0.5455,0.94,0.0896,3
"37",0.217391304347826,0.58,0.5455,0.94,0.1343,2
"37",0.260869565217391,0.58,0.5455,0.94,0.1642,0
"37",0.304347826086957,0.6,0.5455,0.88,0.1343,9
"37",0.347826086956522,0.62,0.5758,0.83,0.1642,16
"37",0.391304347826087,0.64,0.5909,0.78,0.2985,39
"37",0.434782608695652,0.7,0.6515,0.65,0.2537,85
"37",0.478260869565217,0.72,0.6818,0.62,0.2537,108
"37",0.521739130434783,0.72,0.6818,0.62,0.2239,144
"37",0.565217391304348,0.74,0.6818,0.55,0.2836,131
"37",0.608695652173913,0.74,0.6818,0.55,0.2836,129
"37",0.652173913043478,0.74,0.6818,0.55,0.2239,217
"37",0.695652173913043,0.74,0.6818,0.55,0.194,170
"37",0.739130434782609,0.74,0.6818,0.55,0.2239,185
"37",0.782608695652174,0.72,0.6667,0.58,0.194,119
"37",0.826086956521739,0.7,0.6515,0.58,0.1343,101
"37",0.869565217391304,0.66,0.6212,0.69,0.1045,78
"37",0.91304347826087,0.64,0.5909,0.78,0.0896,59
"37",0.956521739130435,0.64,0.5909,0.78,0,49
"37",1,0.62,0.5606,0.88,0,32
"38",0,0.46,0.4545,0.72,0.1642,28
"38",0.0434782608695652,0.46,0.4545,0.72,0.1045,28
"38",0.0869565217391304,0.46,0.4545,0.82,0.0896,18
"38",0.130434782608696,0.46,0.4545,0.72,0.1343,7
"38",0.173913043478261,0.46,0.4545,0.72,0.1343,1
"38",0.217391304347826,0.46,0.4545,0.72,0.1642,2
"38",0.260869565217391,0.46,0.4545,0.72,0.2239,5
"38",0.304347826086957,0.46,0.4545,0.77,0.194,4
"38",0.347826086956522,0.46,0.4545,0.77,0.2537,27
"38",0.391304347826087,0.48,0.4697,0.67,0.2239,32
"38",0.434782608695652,0.5,0.4848,0.68,0.2836,72
"38",0.478260869565217,0.52,0.5,0.68,0.2239,119
"38",0.521739130434783,0.52,0.5,0.67,0.2239,115
"38",0.565217391304348,0.52,0.5,0.68,0.194,124
"38",0.608695652173913,0.52,0.5,0.72,0.194,123
"38",0.652173913043478,0.52,0.5,0.72,0.194,148
"38",0.695652173913043,0.54,0.5152,0.68,0.2537,116
"38",0.739130434782609,0.52,0.5,0.72,0.2239,141
"38",0.782608695652174,0.52,0.5,0.72,0.2239,95
"38",0.826086956521739,0.52,0.5,0.68,0.1343,70
"38",0.869565217391304,0.52,0.5,0.68,0.1343,43
"38",0.91304347826087,0.5,0.4848,0.72,0.194,49
"38",0.956521739130435,0.5,0.4848,0.72,0.2239,31
"38",1,0.46,0.4545,0.82,0.1642,36
"39",0,0.58,0.5455,1,0.0896,7
"39",0.0434782608695652,0.58,0.5455,0.94,0.0896,18
"39",0.0869565217391304,0.58,0.5455,0.94,0.0896,14
"39",0.130434782608696,0.58,0.5455,0.94,0,4
"39",0.173913043478261,0.56,0.5303,0.94,0.1045,1
"39",0.217391304347826,0.56,0.5303,0.94,0.1045,2
"39",0.260869565217391,0.56,0.5303,0.94,0.1045,6
"39",0.304347826086957,0.56,0.5303,0.88,0.1045,12
"39",0.347826086956522,0.58,0.5455,0.9,0.0896,19
"39",0.391304347826087,0.6,0.5455,0.88,0.0896,41
"39",0.434782608695652,0.6,0.5455,0.88,0.0896,90
"39",0.478260869565217,0.62,0.5758,0.83,0.0896,118
"39",0.521739130434783,0.62,0.5758,0.83,0.0896,141
"39",0.565217391304348,0.64,0.5909,0.78,0,170
"39",0.608695652173913,0.66,0.6212,0.74,0.1343,164
"39",0.652173913043478,0.66,0.6212,0.74,0.1343,168
"39",0.695652173913043,0.64,0.5909,0.78,0.0896,167
"39",0.739130434782609,0.66,0.6212,0.74,0.1045,180
"39",0.782608695652174,0.64,0.5909,0.78,0.1045,157
"39",0.826086956521739,0.62,0.5606,0.88,0,77
"39",0.869565217391304,0.62,0.5758,0.83,0,77
"39",0.91304347826087,0.62,0.5758,0.83,0.0896,66
"39",0.956521739130435,0.62,0.5606,0.88,0,50
"39",1,0.6,0.5455,0.88,0.0896,27
"40",0,0.5,0.4848,0.63,0.3881,24
"40",0.0434782608695652,0.48,0.4697,0.67,0.3284,11
